,casnw.csv,dicp.csv,era.csv,erai.csv,gspcc.csv,hku.csv,hust.csv,iapcm.csv,nscccs.csv,nsccgz.csv,nsccjn.csv,nscctj.csv,nsccwx.csv,siat.csv,sjtu.csv,ssc.csv,ustc.csv,xjtu.csv,label_all
1183,5.83,16.94,29.86,6.3,3.57,0.78,99.01,53.33,92.29,0.0,86.79,82.6,62.5,65.59,75.84,71.47,50.79,41.45,0.0
1184,6.85,16.94,29.89,6.3,3.57,0.78,99.01,53.14,91.93,0.0,86.33,82.6,62.5,65.42,75.84,72.64,50.79,41.45,0.0
1185,6.85,16.94,29.76,6.3,3.57,0.78,99.01,53.02,92.05,0.0,85.65,82.62,62.5,66.33,75.84,72.64,50.79,41.45,0.0
1186,6.85,8.98,29.76,6.4,3.57,0.78,99.01,53.4,87.57,0.0,85.65,82.54,62.5,67.47,75.36,72.64,50.79,41.41,0.0
1187,6.85,8.98,29.76,6.49,3.57,0.78,99.01,55.61,82.3,0.0,89.75,85.27,62.5,69.07,75.52,72.82,53.97,41.62,0.0
1188,6.85,16.94,29.68,6.49,3.57,0.78,99.01,56.43,82.06,0.0,90.43,85.28,62.5,68.38,75.44,72.82,53.97,41.75,0.0
1189,6.85,16.94,29.91,8.82,3.57,0.78,99.01,56.43,81.3,0.0,87.7,85.29,62.5,67.93,75.88,72.82,53.97,41.75,0.0
1190,6.85,16.94,29.91,9.11,3.57,0.78,97.84,56.18,83.6,0.0,88.38,86.28,62.5,67.47,76.6,72.82,53.17,41.45,0.0
1191,6.85,16.94,29.91,8.82,3.57,0.78,99.01,56.12,82.59,0.0,90.43,86.42,62.5,67.48,76.96,72.99,53.17,41.45,0.0
1192,6.85,16.94,29.91,8.82,3.57,0.78,99.01,56.75,94.09,0.0,87.93,52.24,62.5,67.48,76.96,72.99,53.17,41.11,0.0
1193,6.85,16.94,29.33,8.82,3.57,0.78,97.84,55.17,91.79,0.0,86.33,76.25,62.5,67.48,75.24,72.82,50.79,41.75,0.0
1194,5.0,16.94,28.55,8.82,3.57,0.78,97.84,55.17,93.45,0.0,84.97,84.74,62.5,67.7,74.4,72.82,49.21,41.45,0.0
1195,5.0,16.94,27.86,8.82,3.57,0.78,97.84,55.04,96.1,0.0,86.56,78.71,62.5,67.93,73.6,72.47,48.41,41.45,0.0
1196,5.0,16.94,27.79,8.82,3.57,0.78,97.84,55.17,84.94,0.0,83.37,48.95,62.5,67.93,73.36,72.64,43.65,41.75,0.0
1197,5.11,16.94,28.05,8.82,3.57,0.78,97.84,55.23,94.45,0.0,83.37,45.98,62.5,68.15,72.7,72.47,41.27,41.45,0.0
1198,5.0,16.94,27.02,8.82,3.57,0.78,97.84,55.93,97.1,0.0,82.92,42.46,62.5,68.73,70.67,72.64,39.68,41.45,0.0
1199,5.0,16.94,27.9,8.82,3.57,0.78,97.84,55.93,96.93,0.0,83.14,48.91,62.5,68.73,70.16,72.47,39.68,41.75,0.0
1200,5.0,16.94,27.82,8.82,3.57,0.78,97.84,55.93,95.1,0.0,81.55,49.16,62.5,68.73,69.92,73.25,39.68,41.45,0.0
1201,5.0,16.94,27.91,8.82,3.57,0.78,97.84,55.55,90.0,0.0,79.5,74.18,62.5,68.74,69.92,74.05,39.68,41.45,0.0
1202,5.0,16.94,27.76,8.82,3.57,0.78,98.43,53.62,99.17,0.0,78.59,74.17,62.5,68.5,69.84,73.65,38.89,41.45,0.0
1203,5.0,16.94,27.76,8.82,3.57,0.78,98.43,53.56,99.41,0.0,81.09,70.51,62.5,69.62,69.11,73.47,35.71,41.45,0.0
1204,5.0,16.94,27.88,8.82,3.57,0.78,98.43,53.56,99.29,0.0,81.09,70.51,62.5,69.62,69.11,73.68,34.13,41.45,0.0
1205,5.0,16.94,27.65,8.82,3.57,0.78,98.43,52.42,99.64,0.0,81.09,68.9,62.5,69.62,69.35,73.68,34.13,41.45,0.0
1206,5.0,16.94,28.91,8.82,3.57,0.78,98.43,52.1,100.0,0.0,79.27,81.87,62.5,69.87,69.47,73.68,35.71,41.24,0.0
1207,5.0,16.94,28.82,8.72,3.57,0.78,99.01,52.16,90.02,0.0,80.64,78.85,62.5,69.87,69.47,74.71,35.71,41.45,0.0
1208,5.0,16.94,28.91,8.72,3.57,0.78,99.01,52.29,89.93,0.0,80.41,81.99,62.5,69.87,70.71,74.36,35.71,41.45,0.0
1209,5.0,16.94,30.54,8.72,3.57,0.78,99.01,52.23,98.28,0.0,81.55,77.2,62.5,68.73,71.43,74.36,35.71,41.45,0.0
1210,5.19,16.94,29.93,8.72,3.57,0.78,99.01,50.62,98.87,0.0,85.19,82.06,62.5,69.57,71.15,73.39,34.13,41.45,0.0
1211,5.19,23.47,30.07,8.72,3.57,0.78,99.01,48.07,99.82,0.0,88.61,81.88,62.5,69.55,71.15,73.22,34.13,41.45,0.0
1212,5.19,30.0,29.97,8.82,3.57,0.78,99.01,47.75,99.52,0.0,89.98,52.78,62.5,69.55,75.08,73.65,32.54,41.75,0.0
1213,5.19,30.0,29.83,9.01,3.57,0.78,99.01,47.72,91.57,0.0,88.84,82.23,62.5,69.4,70.99,73.65,32.54,41.45,0.0
1214,5.19,30.0,29.86,8.72,3.57,0.78,99.01,47.53,91.65,0.0,88.84,82.24,62.5,69.4,70.75,73.42,32.54,41.45,0.0
1215,5.19,30.0,29.89,8.72,3.57,0.78,99.01,47.59,89.99,0.0,88.38,82.32,62.5,69.62,70.76,73.42,32.54,41.45,0.0
1216,5.19,30.0,29.86,8.72,3.57,0.78,99.01,47.84,99.94,0.0,86.56,82.2,62.5,69.61,71.24,72.39,32.54,41.45,0.0
1217,5.19,30.0,29.83,11.14,3.57,0.78,99.01,47.46,99.94,0.0,86.79,83.39,62.5,69.59,70.76,72.04,32.54,41.45,0.0
1218,5.19,30.0,30.57,9.88,3.57,0.78,99.01,47.46,96.61,0.0,86.79,83.62,62.5,69.59,70.76,71.53,32.54,41.67,0.0
1219,5.19,36.53,30.06,8.82,3.57,0.78,99.01,49.44,95.35,0.0,88.84,83.27,62.5,69.59,70.76,71.87,32.54,41.67,0.0
1220,5.19,36.53,30.09,7.56,3.57,0.78,99.01,50.14,85.82,0.0,89.29,83.58,62.5,69.59,70.76,71.73,32.54,40.85,0.0
1221,5.19,36.53,30.23,9.21,3.57,0.78,99.01,50.07,85.46,0.0,92.94,83.54,62.5,69.58,70.52,73.62,32.54,41.75,0.0
1222,5.19,36.53,30.23,7.66,3.57,0.78,99.01,49.56,84.68,0.0,91.12,82.29,62.5,69.58,70.76,71.9,32.54,41.45,0.0
1223,5.19,36.53,30.11,9.11,3.57,0.78,98.43,49.24,83.37,0.0,90.2,82.26,62.5,69.58,70.51,71.93,32.54,0.0,1.0
1224,5.19,36.53,30.11,9.11,3.57,0.78,97.84,50.39,83.17,0.0,91.34,82.22,62.5,69.58,70.52,72.1,31.75,41.45,0.0
1225,5.28,36.53,29.94,8.82,3.57,0.78,97.84,52.5,82.54,0.0,90.43,82.21,62.5,69.58,70.28,72.1,31.75,41.45,0.0
1226,5.28,36.53,29.94,8.82,3.57,0.78,97.84,52.5,92.32,0.0,90.43,84.79,62.5,69.34,70.4,72.62,30.16,41.75,0.0
1227,6.11,28.57,29.94,8.82,3.57,0.78,96.1,52.5,92.41,0.0,91.34,54.47,62.5,69.34,70.4,72.1,30.16,41.45,0.0
1228,6.11,28.57,30.23,8.82,3.57,0.78,96.1,52.5,93.72,0.0,89.98,46.64,62.5,69.57,70.28,72.44,30.16,41.58,0.0
1229,38.52,28.57,31.09,8.82,3.57,0.78,86.8,54.62,91.0,0.0,95.67,74.0,62.5,70.49,75.07,72.3,28.57,42.06,1.0
1230,38.52,28.57,31.45,8.82,3.57,0.78,85.63,53.59,89.84,0.0,94.99,52.97,62.5,70.94,75.08,72.3,28.57,41.88,1.0
1231,32.59,28.57,31.24,8.82,3.57,0.78,85.63,54.1,88.6,0.0,93.17,52.87,62.5,70.94,75.07,72.3,28.57,41.88,0.0
1232,26.2,28.57,31.34,8.82,3.57,0.78,85.63,54.1,98.8,0.0,94.08,52.82,62.5,70.59,75.07,72.31,28.57,42.19,0.0
1233,13.89,28.57,31.34,8.82,3.57,0.78,85.63,54.49,95.61,0.0,92.03,43.24,62.5,70.48,75.79,72.99,28.57,41.84,0.0
1234,9.26,28.57,31.24,8.91,3.57,0.78,85.63,54.68,94.95,0.0,93.85,43.26,62.5,70.64,76.64,72.82,28.57,41.88,0.0
1235,7.31,28.57,34.76,8.91,3.57,0.78,85.63,53.78,94.29,0.0,92.48,43.25,62.5,70.18,76.88,72.99,28.57,42.06,0.0
1236,28.57,0.0,31.45,3.57,0.78,85.63,53.59,84.62,0.0,94.76,81.99,62.5,70.17,76.76,73.34,28.57,41.88,6.57,9.0
1237,6.2,28.57,34.8,8.91,3.57,0.78,85.63,54.81,92.01,0.0,95.44,82.01,62.5,70.12,76.63,72.62,28.57,42.11,0.0
1238,6.11,28.57,31.34,8.91,3.57,0.78,84.47,54.74,91.77,0.0,93.17,82.02,62.5,70.09,76.39,72.28,28.57,41.49,0.0
1239,6.11,28.57,31.78,8.91,3.57,0.78,84.47,54.17,94.71,0.0,94.99,81.15,62.5,70.08,76.87,72.62,28.57,41.37,0.0
1240,5.65,28.57,67.02,8.91,3.57,0.78,84.47,54.81,94.95,0.0,93.85,75.21,62.5,70.08,76.88,72.28,28.57,41.88,1.0
1241,5.65,28.57,52.21,8.91,3.57,0.78,84.47,54.68,85.06,0.0,94.08,79.93,62.5,70.08,76.88,72.28,28.57,41.88,0.0
1242,5.56,28.57,43.8,8.91,3.57,0.78,84.47,54.62,95.61,0.0,94.08,79.92,62.5,70.07,78.08,72.08,28.57,41.88,0.0
1243,5.56,28.57,42.88,8.91,3.57,0.78,84.47,54.49,94.58,0.0,92.94,78.35,62.5,70.07,85.56,72.42,28.57,41.24,0.0
1244,5.56,28.57,35.56,8.91,3.57,0.78,84.47,54.42,94.38,0.0,92.71,75.17,62.5,70.07,85.32,72.42,28.57,41.88,0.0
1245,5.46,28.57,32.8,8.82,3.57,0.78,84.47,54.3,0.0,0.0,91.57,79.76,62.5,70.07,84.35,72.08,28.57,41.58,1.0
1246,5.46,28.57,32.34,8.82,3.57,0.78,81.56,53.66,85.21,0.0,91.34,81.13,62.5,69.81,84.42,72.08,27.78,41.58,0.0
1247,5.37,28.57,31.88,8.82,3.57,0.78,81.56,53.53,85.19,0.0,91.34,69.61,62.5,69.81,83.76,72.42,27.78,41.88,0.0
1248,5.37,28.57,31.36,8.82,3.57,0.78,81.56,53.4,94.81,0.0,91.34,81.87,62.5,69.81,81.58,72.08,27.78,41.88,0.0
1249,5.37,28.57,31.42,8.82,3.57,0.78,81.56,53.4,94.57,0.0,90.2,81.85,62.5,69.79,81.38,72.08,27.78,41.58,0.0
1250,5.37,28.57,31.42,8.82,3.57,0.78,81.56,53.21,94.52,0.0,90.2,81.84,62.5,69.77,81.62,72.08,26.19,41.58,0.0
1251,5.37,28.57,53.43,8.82,3.57,0.78,81.56,53.08,84.7,0.0,84.51,81.86,62.5,70.22,82.03,71.99,26.19,41.88,0.0
1252,5.37,28.57,53.02,8.91,3.57,0.78,81.56,52.31,93.6,0.0,86.1,81.88,62.5,70.22,81.79,71.99,26.19,41.88,0.0
1253,5.19,28.57,51.16,8.91,3.57,0.78,81.56,52.06,95.78,0.0,87.93,81.86,62.5,70.22,81.71,72.34,26.19,41.58,0.0
1254,5.19,28.57,51.96,8.91,3.57,0.78,81.56,51.93,94.87,0.0,87.93,81.86,62.5,70.19,81.47,72.14,26.19,41.88,0.0
1255,5.19,28.57,51.56,8.91,3.57,0.78,81.56,51.48,91.13,0.0,87.7,81.85,62.5,69.97,81.75,72.14,26.19,41.58,0.0
1256,5.19,28.57,50.0,8.91,3.57,0.78,81.56,51.03,80.59,0.0,87.7,81.85,62.5,69.95,81.97,71.96,26.19,41.58,0.0
1257,5.19,28.57,52.19,8.91,3.57,0.78,80.4,50.97,91.56,0.0,87.7,81.85,62.5,69.69,82.76,71.62,26.19,41.58,0.0
1258,5.19,28.57,51.85,8.91,3.57,0.78,80.4,50.71,91.74,0.0,87.02,81.84,62.5,69.69,82.24,71.62,26.19,41.88,0.0
1259,5.19,28.57,51.27,8.91,3.57,0.78,79.24,50.93,91.56,0.0,86.33,81.85,62.5,69.69,82.0,71.62,26.19,41.49,0.0
1260,5.09,28.57,50.47,8.91,3.57,0.78,79.24,50.54,91.5,0.0,86.79,81.85,62.5,69.68,82.74,71.71,26.19,41.58,0.0
1261,5.09,28.57,52.48,8.91,3.57,0.78,79.24,50.22,83.81,0.0,86.79,81.85,62.5,69.68,82.74,71.71,26.19,41.58,0.0
1262,5.09,28.57,52.31,8.91,3.57,0.78,79.24,50.22,81.19,0.0,86.56,81.85,62.5,69.54,80.89,71.71,26.19,41.58,0.0
1263,5.09,28.57,52.08,8.91,3.57,0.78,79.24,50.22,90.84,0.0,86.1,80.8,62.5,69.54,82.43,71.62,26.19,41.88,0.0
1264,5.09,28.57,51.39,8.91,3.57,0.78,79.24,50.16,90.11,0.0,86.1,80.21,62.5,69.52,84.18,71.62,26.19,42.19,0.0
1265,5.0,28.57,48.97,8.91,3.57,0.78,79.24,50.16,89.99,0.0,85.88,80.21,62.5,69.52,83.45,71.62,25.4,41.88,0.0
1266,5.0,28.57,48.68,8.91,3.57,0.78,79.24,50.16,89.75,0.0,82.69,80.21,62.5,67.7,79.26,70.59,25.4,42.19,0.0
1267,5.0,28.57,48.05,8.91,3.57,0.78,79.24,50.03,89.15,0.0,81.55,80.21,62.5,68.75,80.41,70.59,24.6,41.88,0.0
1268,5.0,28.57,47.93,8.91,3.57,0.78,79.24,49.97,89.15,0.0,80.41,80.21,62.5,66.69,79.11,70.67,24.6,41.88,0.0
1269,5.0,28.57,47.47,8.91,3.57,0.78,79.24,49.84,88.91,0.0,77.68,80.21,62.5,69.42,78.87,70.67,24.6,42.5,0.0
1270,5.0,28.57,48.01,8.91,3.57,0.78,79.24,49.78,88.73,0.0,76.31,80.21,62.5,68.28,78.55,70.67,24.6,41.88,0.0
1271,5.0,28.57,46.63,8.91,3.57,0.78,79.24,49.78,79.08,0.0,78.59,80.21,62.5,68.28,77.1,70.67,24.6,41.88,0.0
1272,5.0,28.57,44.9,8.91,3.57,0.78,79.24,49.71,87.76,0.0,78.59,80.21,62.5,66.22,77.1,70.67,24.6,41.88,0.0
1273,5.0,28.57,43.51,8.91,3.57,0.78,79.24,49.71,87.7,0.0,78.59,79.72,62.5,66.22,77.26,70.67,24.6,41.88,0.0
1274,5.0,28.57,41.4,8.91,3.57,0.78,79.24,50.35,87.22,0.0,78.59,79.72,62.5,66.2,76.98,70.67,24.6,41.88,0.0
1275,5.0,28.57,37.95,8.91,3.57,0.78,79.24,50.42,86.86,0.0,78.59,79.67,62.5,66.2,77.41,70.67,24.6,41.88,0.0
1276,5.0,28.57,35.64,8.91,3.57,0.78,78.08,50.42,86.79,0.0,78.59,79.67,62.5,66.2,74.83,70.67,24.6,41.88,0.0
1277,5.0,28.57,34.6,8.91,3.57,0.78,78.08,50.42,77.99,0.0,78.59,79.67,62.5,68.94,77.81,70.67,24.6,41.88,0.0
1278,5.0,28.57,33.61,8.91,3.57,0.78,78.08,50.42,79.61,0.0,76.99,80.71,62.5,68.94,76.76,70.67,24.6,41.88,0.0
1279,5.0,28.57,33.03,8.91,3.57,0.78,78.08,50.42,79.55,0.0,76.99,81.2,62.5,68.92,80.5,70.33,24.6,41.88,0.0
1280,5.0,28.57,32.68,8.91,3.57,0.78,78.08,50.42,79.13,0.0,76.99,81.2,62.5,68.92,79.83,70.33,24.6,42.19,0.0
1281,5.0,28.57,32.57,8.91,3.57,0.78,78.08,49.58,85.83,0.0,76.99,81.2,62.5,68.92,75.31,70.33,24.6,42.19,0.0
1282,5.0,28.57,31.61,8.91,3.57,0.78,78.08,49.58,86.5,0.0,79.27,81.2,62.5,68.91,71.75,70.33,24.6,41.88,0.0
1283,5.0,28.57,30.85,8.91,3.57,0.78,78.08,49.58,83.85,0.0,80.18,82.42,62.5,68.91,71.65,70.33,23.81,41.88,0.0
1284,5.0,28.57,29.58,8.91,3.57,0.78,78.08,50.48,82.45,0.0,78.59,82.43,62.5,68.91,75.95,70.24,23.81,41.88,0.0
1285,5.0,28.57,29.76,8.91,3.57,0.78,78.08,50.48,73.04,0.0,78.59,82.45,62.5,68.68,77.63,72.02,23.81,41.88,0.0
1286,5.0,28.57,29.61,8.91,3.57,0.78,78.08,50.42,72.8,0.0,80.64,82.44,62.5,68.91,77.63,71.68,23.81,41.58,0.0
1287,5.0,28.57,29.34,8.91,3.57,0.78,78.08,52.33,72.68,0.0,76.54,82.44,62.5,68.9,77.63,71.68,23.81,41.49,0.0
1288,5.0,28.57,29.2,8.91,3.57,0.78,78.08,51.31,73.71,0.0,75.85,82.45,62.5,68.9,79.32,71.68,23.81,41.8,0.0
1289,5.0,28.57,52.41,8.91,3.57,0.78,78.08,51.44,82.94,0.0,72.67,82.35,62.5,68.9,78.85,70.99,23.81,41.58,0.0
1290,5.0,28.57,51.95,8.91,3.57,0.78,77.5,50.86,82.45,0.0,74.03,82.38,62.5,68.9,78.73,70.99,23.81,41.58,0.0
1291,6.67,35.1,51.6,8.91,3.57,0.78,77.5,52.46,83.23,0.0,81.55,82.8,62.5,68.88,80.49,70.99,23.81,41.58,0.0
1292,4.81,35.1,51.26,8.91,3.57,0.78,76.91,51.25,83.73,0.0,81.09,82.83,62.5,68.88,79.49,71.08,23.81,41.49,0.0
1293,4.81,35.1,50.74,8.91,3.57,0.78,76.91,50.99,74.39,0.0,84.28,82.67,62.5,68.87,79.97,71.08,23.81,41.58,0.0
1294,4.81,28.57,50.37,8.91,3.57,0.78,76.91,52.53,74.65,0.0,81.09,82.78,62.5,68.84,77.48,71.42,23.81,41.58,0.0
1295,4.81,28.57,50.62,8.91,3.57,0.78,76.91,52.14,78.59,0.0,82.92,82.7,62.5,68.84,77.48,71.08,23.81,41.88,0.0
1296,4.81,28.57,50.39,8.91,3.57,0.78,76.91,53.36,79.65,0.0,82.92,82.58,62.5,68.82,77.76,71.42,23.81,41.58,0.0
1297,4.81,28.57,50.27,8.91,3.57,0.78,76.91,53.29,92.53,0.0,81.78,82.6,62.5,68.82,77.76,71.36,23.81,49.74,0.0
1298,4.81,28.67,51.48,8.91,3.57,0.78,76.91,53.23,93.43,0.0,84.97,82.5,62.5,68.82,77.15,72.25,23.81,54.25,0.0
1299,4.81,28.57,50.79,8.91,3.57,0.78,75.75,53.55,94.22,0.0,84.97,82.71,62.5,68.81,77.15,72.34,23.81,53.83,0.0
1300,4.81,28.57,50.32,9.01,3.57,0.78,75.75,52.72,95.02,0.0,85.88,82.64,62.5,68.8,77.13,72.65,23.81,53.83,0.0
1301,4.81,28.57,49.82,9.01,3.57,0.78,75.75,52.72,85.53,0.0,85.88,82.68,62.5,68.8,77.85,72.65,23.81,53.83,0.0
1302,4.81,28.57,48.56,9.01,3.57,0.78,78.08,52.72,83.03,0.0,86.33,82.68,62.5,68.78,79.78,72.74,22.62,53.83,0.0
1303,4.81,28.57,48.33,6.69,3.57,0.78,78.08,52.72,85.12,0.0,86.33,80.84,62.5,68.85,79.06,72.99,22.62,53.83,0.0
1304,10.37,28.57,46.65,6.69,3.57,0.78,78.08,52.65,85.41,0.0,86.33,80.75,62.5,69.24,78.82,72.65,22.62,53.83,0.0
1305,10.37,28.57,46.42,8.24,3.57,0.78,78.08,52.59,93.59,0.0,86.33,82.74,62.5,69.24,78.82,72.39,22.62,53.83,0.0
1306,10.37,28.57,44.84,19.86,3.57,0.78,78.08,52.33,94.01,0.0,86.33,83.06,62.5,69.12,79.3,72.39,22.62,53.83,0.0
1307,12.22,28.57,44.34,19.86,3.57,0.78,78.08,52.33,93.96,0.0,86.33,80.99,62.5,69.11,79.02,72.39,22.62,53.83,0.0
1308,12.22,28.57,45.46,19.86,3.57,0.78,78.08,52.27,93.47,0.0,87.24,72.24,62.5,69.11,78.93,72.39,21.43,53.83,0.0
1309,12.04,28.57,45.19,19.86,3.57,0.78,76.91,52.72,86.46,0.0,87.24,83.13,62.5,69.1,79.62,72.39,21.43,53.83,0.0
1310,13.52,28.57,45.73,19.77,3.57,0.78,75.75,52.65,84.27,0.0,87.7,85.7,62.5,68.87,77.89,72.39,21.43,53.35,0.0
1311,13.52,28.57,42.28,20.93,3.57,0.78,74.59,52.65,84.99,0.0,88.61,76.71,62.5,68.41,78.86,72.57,21.43,53.78,0.0
1312,14.63,28.57,42.59,19.77,3.57,0.78,74.56,52.59,84.33,0.0,88.61,85.7,62.5,69.1,77.77,72.39,19.84,53.83,0.0
1313,14.54,28.57,41.51,19.77,3.57,0.78,74.56,51.76,88.53,0.0,88.84,83.27,62.5,68.85,77.77,72.22,19.05,53.83,0.0
1314,14.44,28.57,39.68,19.77,3.57,0.78,74.56,51.63,96.16,0.0,88.38,47.72,62.5,68.85,77.42,71.88,19.05,53.83,0.0
1315,14.07,28.57,36.95,19.77,3.57,0.78,74.56,51.57,95.3,0.0,88.38,71.75,62.5,68.4,75.34,71.96,19.05,54.25,0.0
1316,13.8,28.57,34.29,18.12,3.57,0.78,74.56,51.18,96.03,0.0,88.38,75.57,62.5,67.71,75.2,71.45,19.05,53.83,0.0
1317,13.7,28.57,32.37,18.12,3.57,0.78,74.56,50.8,96.77,0.0,89.07,75.87,62.5,67.47,74.77,71.71,19.05,53.83,0.0
1318,12.59,28.57,31.22,18.12,3.57,0.78,74.56,50.48,86.45,0.0,88.84,75.88,62.5,67.24,74.77,71.65,19.05,54.12,0.0
1319,12.13,28.57,32.6,18.12,3.57,0.78,74.56,50.61,84.8,0.0,88.15,75.57,62.5,67.24,74.8,71.99,19.05,54.3,0.0
1320,11.94,28.57,32.26,18.12,3.57,0.78,74.56,52.72,83.76,0.0,87.7,75.56,62.5,68.6,74.32,71.76,19.05,54.25,0.0
1321,11.94,28.57,32.17,18.12,3.57,0.78,74.56,52.85,84.0,0.0,87.7,77.65,62.5,68.6,76.2,71.25,19.05,53.83,0.0
1322,11.94,28.47,31.96,18.12,3.57,0.78,74.56,52.78,95.72,0.0,88.15,77.02,62.5,67.53,76.44,71.25,19.05,54.38,0.0
1323,11.85,28.37,31.96,18.12,3.57,0.78,74.56,51.5,98.23,0.0,88.61,77.04,62.5,67.38,76.43,71.25,19.05,53.74,0.0
1324,12.59,28.37,31.78,18.12,3.57,0.78,74.56,52.33,96.45,0.0,89.07,73.84,62.5,67.38,77.37,73.31,19.05,53.74,0.0
1325,12.41,28.37,32.42,18.12,3.57,0.78,74.56,52.21,95.17,0.0,88.61,73.84,62.5,67.38,77.37,73.88,19.05,53.83,0.0
1326,10.56,28.37,31.87,18.12,3.57,0.78,74.56,52.85,86.9,0.0,90.43,73.85,62.5,67.38,77.25,73.88,19.05,53.83,0.0
1327,8.7,28.37,28.63,18.12,3.57,0.78,74.56,51.95,90.43,0.0,93.17,43.56,62.5,67.24,81.1,73.54,19.05,54.12,0.0
1328,8.7,28.37,28.88,29.75,3.57,0.78,73.4,52.4,92.21,0.0,91.34,72.75,62.5,68.15,79.66,72.68,19.05,53.83,0.0
1329,7.96,28.37,33.53,29.75,3.57,0.78,73.4,52.27,92.58,0.0,91.12,74.82,62.5,68.34,77.97,72.62,19.05,54.25,0.0
1330,28.37,0.0,53.42,29.75,3.57,0.78,73.4,52.21,99.45,0.0,92.94,74.81,62.5,77.85,72.54,19.05,53.83,8.24,3.0
1331,10.09,28.37,53.07,29.75,3.57,0.78,73.4,53.61,99.69,0.0,92.26,74.87,62.5,67.74,77.85,73.91,19.05,54.25,0.0
1332,8.33,28.37,52.43,29.75,3.57,0.78,73.4,47.92,99.63,0.0,93.62,42.92,62.5,67.7,77.37,73.48,19.05,54.25,0.0
1333,7.22,28.37,52.31,29.75,3.57,0.78,73.4,53.17,98.47,0.0,93.85,76.17,62.5,67.63,77.85,72.45,19.05,54.56,0.0
1334,7.41,28.37,51.68,31.2,3.57,0.78,73.4,51.69,97.3,0.0,93.85,77.66,62.5,67.36,77.13,72.45,19.05,53.83,0.0
1335,7.31,28.37,51.21,31.2,3.57,0.78,73.4,53.55,96.25,0.0,94.31,77.65,62.5,67.18,77.61,72.45,42.86,54.25,0.0
1336,8.89,28.37,50.77,31.2,3.57,0.78,73.4,53.1,90.35,0.0,93.17,79.77,62.5,67.0,77.37,72.99,54.76,53.83,0.0
1337,8.8,28.37,50.65,31.2,3.57,0.78,73.38,52.53,86.08,0.0,94.76,79.89,62.5,66.61,76.17,72.94,61.9,54.25,0.0
1338,6.2,28.37,50.26,31.2,3.57,0.78,73.38,52.33,96.31,0.0,94.76,50.58,62.5,66.61,76.29,72.59,61.9,54.25,0.0
1339,6.2,28.37,50.67,29.65,3.57,0.78,73.38,51.95,96.48,0.0,95.9,79.87,62.5,66.61,77.01,72.59,61.9,53.35,0.0
1340,6.2,28.37,49.97,31.2,3.57,0.78,73.38,53.04,96.06,0.0,95.44,79.97,62.5,66.6,76.77,72.59,63.49,54.25,0.0
1341,6.2,28.37,49.1,30.04,3.57,0.78,73.38,52.97,96.73,0.0,94.08,79.52,62.5,67.74,77.49,71.85,66.67,53.83,0.0
1342,6.11,28.37,48.57,6.78,3.57,0.78,74.35,52.78,85.75,0.0,93.39,79.52,62.5,67.66,77.01,71.85,69.05,53.83,0.0
1343,6.11,28.37,48.75,6.78,3.57,0.78,74.35,54.06,85.58,0.0,93.39,79.5,62.5,67.6,77.01,71.45,69.05,53.83,0.0
1344,4.26,28.37,47.27,6.78,3.57,0.78,74.35,52.91,85.71,0.0,93.85,79.5,62.5,67.58,77.01,71.39,68.25,54.25,0.0
1345,4.26,28.37,47.16,6.78,3.57,0.78,74.35,52.59,88.11,0.0,92.48,79.49,62.5,67.26,76.53,71.05,68.25,54.25,0.0
1346,7.59,28.47,47.04,6.78,3.57,0.78,74.35,52.27,97.84,0.0,91.57,79.48,62.5,71.04,76.37,71.56,68.25,53.83,0.0
1347,25.28,28.37,46.92,6.78,3.57,0.78,74.35,52.97,94.76,0.0,92.03,80.13,62.5,71.02,75.65,71.56,68.25,54.25,0.0
1348,16.67,28.37,46.69,6.69,3.57,0.78,74.35,52.33,94.64,0.0,80.41,80.14,62.5,71.01,75.65,71.56,68.25,53.83,0.0
1349,14.63,28.37,46.69,6.69,3.57,0.78,74.35,51.5,99.45,0.0,86.1,80.14,62.5,71.16,77.33,71.56,68.25,54.25,0.0
1350,14.26,28.37,46.23,6.69,3.57,0.78,74.35,51.31,98.7,0.0,86.1,80.18,62.5,70.69,77.33,71.56,68.25,54.25,0.0
1351,13.7,28.37,45.59,7.46,3.57,0.78,73.18,51.06,98.4,0.0,86.79,80.37,62.5,70.68,77.09,71.91,68.25,54.69,0.0
1352,13.43,28.37,45.21,6.69,3.57,0.78,73.18,51.12,99.57,0.0,85.42,80.36,62.5,70.65,77.09,72.25,68.25,54.69,0.0
1353,5.93,28.37,44.62,6.98,3.57,0.78,73.18,50.99,99.88,0.0,83.83,78.63,62.5,71.11,77.05,72.42,68.25,54.25,0.0
1354,4.35,28.37,44.39,6.69,3.57,0.78,73.11,51.12,99.81,0.0,80.64,78.58,62.5,71.32,75.61,71.91,68.25,54.69,0.0
1355,4.35,28.37,44.45,6.78,3.57,0.78,73.09,50.86,99.94,0.0,83.14,78.6,62.5,71.65,77.05,71.91,68.25,54.69,0.0
1356,4.35,28.37,43.26,6.78,3.57,0.78,73.04,52.46,99.94,0.0,83.37,77.9,62.5,71.63,77.05,71.91,68.25,54.3,0.0
1357,4.35,28.37,42.91,6.78,3.57,0.78,73.04,52.33,99.69,0.0,83.37,77.98,62.5,71.48,77.05,71.91,68.25,54.25,0.0
